name,number,sex,year
Keith,75,Male,1969
Denise,87,Female,1969
Aaron,71,Male,1969
Barbara,86,Female,1969
Danny,71,Male,1969
Cassandra,86,Female,1969
Darryl,71,Male,1969
Alexandra,85,Female,1969
David,2032,Male,1968
Karen,1109,Female,1968
Michael,1729,Male,1968
Lisa,1058,Female,1968
Mark,1476,Male,1968
Michelle,1049,Female,1968
Paul,1439,Male,1968
Sharon,809,Female,1968
Peter,1407,Male,1968
Jennifer,682,Female,1968
Andrew,1266,Male,1968
Leanne,612,Female,1968
John,1221,Male,1968
Donna,611,Female,1968
Anthony,993,Male,1968
Susan,544,Female,1968
Craig,950,Male,1968
Catherine,523,Female,1968
Robert,948,Male,1968
Kim,521,Female,1968
Stephen,911,Male,1968
Julie,512,Female,1968
Scott,875,Male,1968
Joanne,504,Female,1968
Darren,864,Male,1968
Nicole,463,Female,1968
Matthew,761,Male,1968
Tracey,453,Female,1968
Christopher,738,Male,1968
Elizabeth,424,Female,1968
Steven,659,Male,1968
Maria,412,Female,1968
Gregory,594,Male,1968
Fiona,397,Female,1968
Richard,502,Male,1968
Linda,395,Female,1968
Wayne,494,Male,1968
Jacqueline,379,Female,1968
James,491,Male,1968
Helen,356,Female,1968
Brett,487,Male,1968
Melissa,350,Female,1968
Rodney,420,Male,1968
Sandra,349,Female,1968
Ian,412,Male,1968
Deborah,337,Female,1968
Jason,402,Male,1968
Christine,329,Female,1968
Timothy,376,Male,1968
Jodie,312,Female,1968
Dean,360,Male,1968
Amanda,300,Female,1968
Adam,356,Male,1968
Tracy,294,Female,1968
Simon,337,Male,1968
Suzanne,286,Female,1968
Unnamed,315,Male,1968
Angela,282,Female,1968
Shane,309,Male,1968
Louise,282,Female,1968
Stuart,297,Male,1968
Kylie,278,Female,1968
Sean,295,Male,1968
Alison,261,Female,1968
Gary,288,Male,1968
Wendy,257,Female,1968
Phillip,281,Male,1968
Jane,248,Female,1968
Bradley,280,Male,1968
Kathryn,247,Female,1968
Geoffrey,269,Male,1968
Belinda,245,Female,1968
Grant,259,Male,1968
Tanya,242,Female,1968
William,257,Male,1968
Patricia,223,Female,1968
Glenn,248,Male,1968
Robyn,220,Female,1968
Kevin,246,Male,1968
Carolyn,209,Female,1968
Daniel,240,Male,1968
Mary,205,Female,1968
Brian,227,Male,1968
Kerrie,204,Female,1968
Jeffrey,217,Male,1968
Vicki,201,Female,1968
Martin,210,Male,1968
Kelly,200,Female,1968
George,209,Male,1968
Vanessa,199,Female,1968
Troy,208,Male,1968
Natalie,198,Female,1968
Warren,207,Male,1968
Anne,197,Female,1968
Colin,202,Male,1968
Tania,193,Female,1968
Philip,196,Male,1968
Samantha,187,Female,1968
Joseph,188,Male,1968
Katrina,185,Female,1968
Glen,181,Male,1968
Cheryl,184,Female,1968
Nicholas,179,Male,1968
Megan,182,Female,1968
Bruce,178,Male,1968
Melinda,182,Female,1968
Patrick,178,Male,1968
Kerry,180,Female,1968
Graham,168,Male,1968
Margaret,180,Female,1968
Tony,164,Male,1968
Anna,166,Female,1968
Gavin,156,Male,1968
Debra,166,Female,1968
Raymond,156,Male,1968
Annette,161,Female,1968
Ronald,149,Male,1968
Katherine,160,Female,1968
Neil,143,Male,1968
Kathleen,152,Female,1968
Garry,140,Male,1968
Rebecca,152,Female,1968
Alan,136,Male,1968
Lynette,142,Female,1968
Graeme,131,Male,1968
Janelle,139,Female,1968
Ross,130,Male,1968
Dianne,136,Female,1968
Allan,129,Male,1968
Paula,134,Female,1968
Shaun,127,Male,1968
Narelle,132,Female,1968
Barry,122,Male,1968
Simone,132,Female,1968
Trevor,122,Male,1968
Debbie,126,Female,1968
Kenneth,121,Male,1968
Maree,126,Female,1968
Malcolm,119,Male,1968
Sarah,126,Female,1968
Justin,118,Male,1968
Kellie,125,Female,1968
Adrian,112,Male,1968
Danielle,124,Female,1968
Russell,105,Male,1968
Toni,123,Female,1968
Todd,103,Male,1968
Bronwyn,122,Female,1968
Jamie,100,Male,1968
Rachel,120,Female,1968
Thomas,92,Male,1968
Sally,120,Female,1968
Douglas,86,Male,1968
Michele,119,Female,1968
Edward,86,Male,1968
Judith,117,Female,1968
Nigel,86,Male,1968
Leonie,111,Female,1968
Mathew,85,Male,1968
Caroline,107,Female,1968
Benjamin,81,Male,1968
Penelope,106,Female,1968
Murray,81,Male,1968
Allison,105,Female,1968
Cameron,80,Male,1968
Ann,105,Female,1968
Brendan,79,Male,1968
Diane,105,Female,1968
Giuseppe,79,Male,1968
Janine,101,Female,1968
Roger,78,Male,1968
Sonia,101,Female,1968
Keith,77,Male,1968
Tina,101,Female,1968
Alexander,75,Male,1968
Diana,99,Female,1968
Jonathan,74,Male,1968
Stephanie,98,Female,1968
Luke,74,Male,1968
Carol,97,Female,1968
Terry,74,Male,1968
Denise,97,Female,1968
Dale,72,Male,1968
Teresa,91,Female,1968
Darrin,72,Male,1968
Heather,90,Female,1968
Ricky,70,Male,1968
Rhonda,90,Female,1968
Antonio,69,Male,1968
Leah,88,Female,1968
Dennis,68,Male,1968
Lynda,88,Female,1968
Charles,67,Male,1968
Jodi,87,Female,1968
Lee,67,Male,1968
Therese,86,Female,1968
Leslie,67,Male,1968
Ruth,81,Female,1968
Warwick,66,Male,1968
Sonya,81,Female,1968
David,2156,Male,1967
Michelle,1086,Female,1967
Michael,1738,Male,1967
Karen,1061,Female,1967
Peter,1483,Male,1967
Lisa,861,Female,1967
Paul,1474,Male,1967
Sharon,748,Female,1967
Mark,1346,Male,1967
Donna,655,Female,1967
John,1279,Male,1967
Kim,655,Female,1967
Andrew,1193,Male,1967
Jennifer,650,Female,1967
Robert,1088,Male,1967
Julie,632,Female,1967
Anthony,989,Male,1967
Susan,582,Female,1967
Craig,911,Male,1967
Leanne,552,Female,1967
Stephen,907,Male,1967
Joanne,546,Female,1967
Darren,899,Male,1967
Catherine,507,Female,1967
Scott,758,Male,1967
Tracey,467,Female,1967
Gregory,696,Male,1967
Elizabeth,448,Female,1967
Steven,643,Male,1967
Linda,414,Female,1967
Christopher,597,Male,1967
Sandra,408,Female,1967
James,553,Male,1967
Deborah,402,Female,1967
Rodney,540,Male,1967
Maria,384,Female,1967
Wayne,539,Male,1967
Helen,371,Female,1967
Richard,481,Male,1967
Fiona,353,Female,1967
Brett,473,Male,1967
Nicole,337,Female,1967
Matthew,458,Male,1967
Christine,333,Female,1967
Ian,430,Male,1967
Louise,332,Female,1967
Timothy,393,Male,1967
Tracy,313,Female,1967
Shane,327,Male,1967
Jacqueline,309,Female,1967
Jason,313,Male,1967
Melissa,304,Female,1967
Dean,309,Male,1967
Suzanne,301,Female,1967
Glenn,287,Male,1967
Amanda,291,Female,1967
Sean,280,Male,1967
Jane,283,Female,1967
Gary,277,Male,1967
Angela,278,Female,1967
Stuart,274,Male,1967
Alison,276,Female,1967
Phillip,272,Male,1967
Kathryn,276,Female,1967
Brian,271,Male,1967
Wendy,269,Female,1967
Kevin,268,Male,1967
Anne,261,Female,1967
Simon,267,Male,1967
Belinda,251,Female,1967
Bradley,262,Male,1967
Robyn,251,Female,1967
William,260,Male,1967
Tanya,232,Female,1967
Grant,255,Male,1967
Margaret,220,Female,1967
Geoffrey,248,Male,1967
Mary,209,Female,1967
George,237,Male,1967
Patricia,207,Female,1967
Martin,221,Male,1967
Tania,203,Female,1967
Adam,215,Male,1967
Vicki,201,Female,1967
Philip,212,Male,1967
Debra,198,Female,1967
Graham,211,Male,1967
Cheryl,192,Female,1967
Daniel,204,Male,1967
Carolyn,180,Female,1967
Glen,196,Male,1967
Katrina,179,Female,1967
Raymond,193,Male,1967
Megan,178,Female,1967
Colin,189,Male,1967
Kathleen,173,Female,1967
Warren,189,Male,1967
Jodie,172,Female,1967
Bruce,188,Male,1967
Natalie,170,Female,1967
Jeffrey,183,Male,1967
Anna,168,Female,1967
Joseph,180,Male,1967
Lynette,167,Female,1967
Patrick,162,Male,1967
Annette,166,Female,1967
Alan,156,Male,1967
Kerry,165,Female,1967
Kenneth,151,Male,1967
Bronwyn,163,Female,1967
Tony,148,Male,1967
Kylie,161,Female,1967
Troy,141,Male,1967
Kerrie,154,Female,1967
Neil,140,Male,1967
Melinda,154,Female,1967
Graeme,137,Male,1967
Dianne,153,Female,1967
Allan,135,Male,1967
Samantha,151,Female,1967
Ronald,135,Male,1967
Ann,148,Female,1967
Thomas,134,Male,1967
Katherine,148,Female,1967
Trevor,133,Male,1967
Narelle,141,Female,1967
Nicholas,130,Male,1967
Michele,137,Female,1967
Garry,128,Male,1967
Maree,136,Female,1967
Ross,119,Male,1967
Vanessa,136,Female,1967
Barry,118,Male,1967
Janelle,133,Female,1967
Adrian,107,Male,1967
Diane,131,Female,1967
Gavin,107,Male,1967
Judith,131,Female,1967
Malcolm,107,Male,1967
Sarah,128,Female,1967
Todd,104,Male,1967
Rebecca,116,Female,1967
Jonathan,101,Male,1967
Debbie,114,Female,1967
Dennis,98,Male,1967
Sally,114,Female,1967
Shaun,93,Male,1967
Toni,114,Female,1967
Russell,90,Male,1967
Sonia,111,Female,1967
Darrin,82,Male,1967
Leonie,109,Female,1967
Douglas,80,Male,1967
Rhonda,109,Female,1967
Jamie,79,Male,1967
Allison,104,Female,1967
Justin,78,Male,1967
Lynda,104,Female,1967
Nigel,78,Male,1967
Tina,104,Female,1967
Keith,76,Male,1967
Kelly,101,Female,1967
Murray,76,Male,1967
Janine,100,Female,1967
Alexander,75,Male,1967
Heather,99,Female,1967
Edward,75,Male,1967
Denise,94,Female,1967
Charles,74,Male,1967
Barbara,93,Female,1967
Frank,73,Male,1967
Sonya,93,Female,1967
Stewart,73,Male,1967
Stephanie,90,Female,1967
Lee,72,Male,1967
Bernadette,88,Female,1967
Terry,72,Male,1967
Christina,88,Female,1967
Donald,70,Male,1967
Simone,88,Female,1967
Antonio,69,Male,1967
Jodi,86,Female,1967
Leslie,67,Male,1967
Teresa,86,Female,1967
Roger,67,Male,1967
Paula,85,Female,1967
Darryl,66,Male,1967
Ruth,85,Female,1967
Ricky,64,Male,1967
Carol,82,Female,1967
Luke,62,Male,1967
Danielle,78,Female,1967
Micheal,62,Male,1967
Caroline,76,Female,1967
Gordon,61,Male,1967
Roslyn,76,Female,1967
Brendan,60,Male,1967
Anita,75,Female,1967
Giuseppe,58,Male,1967
Lesley,75,Female,1967
David,2116,Male,1966
Karen,1088,Female,1966
Michael,1653,Male,1966
Michelle,1050,Female,1966
Peter,1595,Male,1966
Sharon,815,Female,1966
Paul,1468,Male,1966
Lisa,695,Female,1966
Mark,1405,Male,1966
Donna,693,Female,1966
John,1347,Male,1966
Jennifer,691,Female,1966
Andrew,1106,Male,1966
Kim,670,Female,1966
Robert,1053,Male,1966
Susan,616,Female,1966
Stephen,1012,Male,1966
Julie,611,Female,1966
Darren,945,Male,1966
Leanne,599,Female,1966
Anthony,931,Male,1966
Catherine,551,Female,1966
Craig,852,Male,1966
Joanne,543,Female,1966
Gregory,710,Male,1966
Maria,459,Female,1966
Scott,621,Male,1966
Deborah,453,Female,1966
Steven,587,Male,1966
Elizabeth,441,Female,1966
Christopher,586,Male,1966
Linda,436,Female,1966
Rodney,550,Male,1966
Tracey,425,Female,1966
Wayne,543,Male,1966
Sandra,418,Female,1966
James,509,Male,1966
Helen,403,Female,1966
Richard,470,Male,1966
Christine,356,Female,1966
Brett,467,Male,1966
Fiona,332,Female,1966
Ian,466,Male,1966
Wendy,330,Female,1966
Unnamed,406,Male,1966
Suzanne,324,Female,1966
Matthew,367,Male,1966
Robyn,290,Female,1966
Timothy,356,Male,1966
Jane,287,Female,1966
Glenn,333,Male,1966
Jacqueline,286,Female,1966
Shane,327,Male,1966
Louise,282,Female,1966
Brian,292,Male,1966
Anne,267,Female,1966
Phillip,289,Male,1966
Tracy,265,Female,1966
William,289,Male,1966
Kathryn,262,Female,1966
Gary,282,Male,1966
Alison,259,Female,1966
Grant,270,Male,1966
Angela,259,Female,1966
Kevin,260,Male,1966
Patricia,253,Female,1966
Geoffrey,254,Male,1966
Margaret,252,Female,1966
Bradley,244,Male,1966
Mary,248,Female,1966
George,241,Male,1966
Amanda,239,Female,1966
Stuart,234,Male,1966
Belinda,237,Female,1966
Jason,230,Male,1966
Melissa,229,Female,1966
Glen,225,Male,1966
Nicole,212,Female,1966
Raymond,222,Male,1966
Cheryl,209,Female,1966
Colin,220,Male,1966
Tania,209,Female,1966
Jeffrey,216,Male,1966
Kathleen,198,Female,1966
Simon,214,Male,1966
Annette,193,Female,1966
Dean,207,Male,1966
Kerry,186,Female,1966
Bruce,199,Male,1966
Vicki,186,Female,1966
Warren,199,Male,1966
Dianne,185,Female,1966
Adam,198,Male,1966
Debra,181,Female,1966
Philip,191,Male,1966
Tanya,181,Female,1966
Graham,190,Male,1966
Carolyn,176,Female,1966
Garry,186,Male,1966
Janelle,173,Female,1966
Trevor,184,Male,1966
Lynette,160,Female,1966
Kenneth,181,Male,1966
Debbie,159,Female,1966
Martin,179,Male,1966
Kerrie,157,Female,1966
Sean,177,Male,1966
Anna,155,Female,1966
Patrick,165,Male,1966
Kylie,151,Female,1966
Daniel,162,Male,1966
Judith,147,Female,1966
Tony,159,Male,1966
Katherine,144,Female,1966
Joseph,158,Male,1966
Megan,143,Female,1966
Alan,157,Male,1966
Narelle,142,Female,1966
Ross,153,Male,1966
Diane,140,Female,1966
Allan,148,Male,1966
Carol,137,Female,1966
Neil,148,Male,1966
Michele,133,Female,1966
Nicholas,142,Male,1966
Jodie,132,Female,1966
Barry,138,Male,1966
Ann,131,Female,1966
Thomas,136,Male,1966
Denise,130,Female,1966
Ronald,133,Male,1966
Bronwyn,127,Female,1966
Darrin,132,Male,1966
Rhonda,125,Female,1966
Malcolm,128,Male,1966
Sally,124,Female,1966
Gavin,127,Male,1966
Katrina,121,Female,1966
Graeme,127,Male,1966
Natalie,121,Female,1966
Troy,120,Male,1966
Leonie,118,Female,1966
Jonathan,103,Male,1966
Maree,117,Female,1966
Douglas,101,Male,1966
Roslyn,117,Female,1966
Russell,98,Male,1966
Janine,112,Female,1966
Edward,96,Male,1966
Barbara,109,Female,1966
Adrian,93,Male,1966
Sarah,105,Female,1966
Terry,92,Male,1966
Toni,104,Female,1966
Darryl,89,Male,1966
Allison,102,Female,1966
Todd,88,Male,1966
Samantha,101,Female,1966
Murray,87,Male,1966
Kelly,99,Female,1966
Jamie,85,Male,1966
Lynda,98,Female,1966
Donald,81,Male,1966
Lorraine,94,Female,1966
Charles,76,Male,1966
Diana,93,Female,1966
Gerard,75,Male,1966
Paula,93,Female,1966
Shaun,75,Male,1966
Simone,93,Female,1966
Keith,71,Male,1966
Pauline,91,Female,1966
Leslie,71,Male,1966
Stephanie,86,Female,1966
Dennis,70,Male,1966
Caroline,85,Female,1966
Bernard,69,Male,1966
Ruth,84,Female,1966
Roger,69,Male,1966
Heather,83,Female,1966
Nigel,64,Male,1966
Tina,83,Female,1966
Frank,62,Male,1966
Rebecca,81,Female,1966
Micheal,61,Male,1966
Lee,79,Female,1966
Cameron,60,Male,1966
Gail,78,Female,1966
Justin,59,Male,1966
Melinda,78,Female,1966
Mathew,59,Male,1966
Therese,78,Female,1966
Antonio,58,Male,1966
Bernadette,77,Female,1966
Brendan,58,Male,1966
Teresa,77,Female,1966
Gordon,57,Male,1966
Sonya,75,Female,1966
Ricky,57,Male,1966
Colleen,74,Female,1966
David,2288,Male,1965
Karen,1060,Female,1965
Michael,1756,Male,1965
Sharon,815,Female,1965
Peter,1614,Male,1965
Michelle,762,Female,1965
Mark,1484,Male,1965
Jennifer,738,Female,1965
John,1442,Male,1965
Donna,710,Female,1965
Paul,1441,Male,1965
Susan,707,Female,1965
Robert,1104,Male,1965
Leanne,694,Female,1965
Stephen,1063,Male,1965
Julie,679,Female,1965
Andrew,1049,Male,1965
Lisa,668,Female,1965
Anthony,968,Male,1965
Joanne,594,Female,1965
Craig,813,Male,1965
Catherine,583,Female,1965
Gregory,748,Male,1965
Kim,582,Female,1965
Darren,665,Male,1965
Tracey,509,Female,1965
Steven,581,Male,1965
Elizabeth,488,Female,1965
Scott,580,Male,1965
Linda,485,Female,1965
James,574,Male,1965
Sandra,444,Female,1965
Wayne,565,Male,1965
Deborah,441,Female,1965
Christopher,561,Male,1965
Maria,420,Female,1965
Richard,549,Male,1965
Helen,394,Female,1965
Brett,534,Male,1965
Robyn,376,Female,1965
Ian,528,Male,1965
Wendy,359,Female,1965
Rodney,487,Male,1965
Suzanne,343,Female,1965
Glenn,353,Male,1965
Christine,337,Female,1965
Phillip,342,Male,1965
Margaret,333,Female,1965
Gary,319,Male,1965
Louise,311,Female,1965
Matthew,317,Male,1965
Anne,299,Female,1965
Kevin,313,Male,1965
Alison,288,Female,1965
William,308,Male,1965
Jane,281,Female,1965
Timothy,303,Male,1965
Patricia,279,Female,1965
Shane,285,Male,1965
Kathryn,275,Female,1965
Brian,283,Male,1965
Fiona,272,Female,1965
Geoffrey,277,Male,1965
Amanda,264,Female,1965
Bradley,254,Male,1965
Tracy,261,Female,1965
Colin,249,Male,1965
Debra,254,Female,1965
Warren,243,Male,1965
Vicki,254,Female,1965
Bruce,235,Male,1965
Jacqueline,253,Female,1965
Stuart,232,Male,1965
Mary,239,Female,1965
George,230,Male,1965
Angela,237,Female,1965
Philip,219,Male,1965
Cheryl,224,Female,1965
Garry,218,Male,1965
Kerry,222,Female,1965
Graham,218,Male,1965
Melissa,219,Female,1965
Grant,217,Male,1965
Lynette,217,Female,1965
Jeffrey,209,Male,1965
Dianne,212,Female,1965
Adam,208,Male,1965
Carolyn,206,Female,1965
Simon,206,Male,1965
Annette,202,Female,1965
Raymond,199,Male,1965
Kathleen,198,Female,1965
Martin,198,Male,1965
Kerrie,192,Female,1965
Glen,194,Male,1965
Belinda,188,Female,1965
Kenneth,192,Male,1965
Diane,185,Female,1965
Joseph,188,Male,1965
Judith,185,Female,1965
Alan,182,Male,1965
Debbie,179,Female,1965
Daniel,181,Male,1965
Megan,173,Female,1965
Trevor,177,Male,1965
Janelle,167,Female,1965
Patrick,170,Male,1965
Nicole,161,Female,1965
Dean,168,Male,1965
Carol,160,Female,1965
Neil,155,Male,1965
Anna,159,Female,1965
Sean,151,Male,1965
Katherine,158,Female,1965
Ronald,150,Male,1965
Tanya,151,Female,1965
Tony,149,Male,1965
Ann,147,Female,1965
Allan,148,Male,1965
Leonie,146,Female,1965
Graeme,148,Male,1965
Denise,144,Female,1965
Ross,144,Male,1965
Narelle,142,Female,1965
Barry,139,Male,1965
Natalie,137,Female,1965
Malcolm,114,Male,1965
Tania,136,Female,1965
Russell,108,Male,1965
Rhonda,131,Female,1965
Thomas,108,Male,1965
Maree,129,Female,1965
Nicholas,104,Male,1965
Bronwyn,128,Female,1965
Darrin,103,Male,1965
Sally,126,Female,1965
Douglas,102,Male,1965
Katrina,117,Female,1965
Jason,102,Male,1965
Cindy,113,Female,1965
Darryl,99,Male,1965
Diana,109,Female,1965
Terry,99,Male,1965
Jodie,107,Female,1965
Adrian,96,Male,1965
Michele,104,Female,1965
Leslie,96,Male,1965
Heather,103,Female,1965
Edward,92,Male,1965
Roslyn,102,Female,1965
Dennis,86,Male,1965
Barbara,100,Female,1965
Keith,84,Male,1965
Lynda,93,Female,1965
Murray,84,Male,1965
Pauline,93,Female,1965
Charles,81,Male,1965
Vanessa,91,Female,1965
Daryl,79,Male,1965
Colleen,90,Female,1965
Roger,79,Male,1965
Bernadette,89,Female,1965
Donald,78,Male,1965
Janet,89,Female,1965
Gavin,76,Male,1965
Caroline,88,Female,1965
Shaun,72,Male,1965
Kylie,86,Female,1965
Alexander,70,Male,1965
Sarah,86,Female,1965
Troy,70,Male,1965
Gail,85,Female,1965
Dale,69,Male,1965
Janine,85,Female,1965
Gordon,68,Male,1965
Toni,85,Female,1965
Bernard,67,Male,1965
Ruth,84,Female,1965
Danny,66,Male,1965
Therese,84,Female,1965
Jamie,66,Male,1965
Rosemary,83,Female,1965
Stewart,65,Male,1965
Cathy,81,Female,1965
Todd,64,Male,1965
Lee,80,Female,1965
Antonio,63,Male,1965
Stephanie,80,Female,1965
Frank,63,Male,1965
Teresa,80,Female,1965
Jonathan,62,Male,1965
Simone,79,Female,1965
Eric,61,Male,1965
Allison,78,Female,1965
Ricky,60,Male,1965
Frances,77,Female,1965
Brendan,58,Male,1965
Paula,75,Female,1965
Benjamin,57,Male,1965
Marie,74,Female,1965
David,2393,Male,1964
Karen,1032,Female,1964
Michael,1765,Male,1964
Jennifer,873,Female,1964
Peter,1754,Male,1964
Sharon,831,Female,1964
Mark,1599,Male,1964
Susan,831,Female,1964
John,1449,Male,1964
Donna,744,Female,1964
Paul,1441,Male,1964
Michelle,737,Female,1964
Stephen,1168,Male,1964
Julie,728,Female,1964
Robert,1155,Male,1964
Leanne,661,Female,1964
Craig,1017,Male,1964
Joanne,584,Female,1964
Anthony,967,Male,1964
Catherine,579,Female,1964
Andrew,944,Male,1964
Lisa,563,Female,1964
Gregory,878,Male,1964
Kim,561,Female,1964
Steven,645,Male,1964
Sandra,526,Female,1964
Christopher,613,Male,1964
Linda,516,Female,1964
Wayne,612,Male,1964
Elizabeth,513,Female,1964
Brett,606,Male,1964
Deborah,491,Female,1964
Ian,547,Male,1964
Tracey,486,Female,1964
Richard,529,Male,1964
Helen,433,Female,1964
James,524,Male,1964
Robyn,414,Female,1964
Scott,518,Male,1964
Maria,410,Female,1964
Glenn,452,Male,1964
Christine,386,Female,1964
Kevin,365,Male,1964
Wendy,362,Female,1964
William,359,Male,1964
Mary,342,Female,1964
Darren,351,Male,1964
Suzanne,339,Female,1964
Geoffrey,348,Male,1964
Louise,333,Female,1964
Gary,341,Male,1964
Anne,330,Female,1964
Rodney,336,Male,1964
Vicki,324,Female,1964
Timothy,315,Male,1964
Jane,306,Female,1964
Phillip,309,Male,1964
Margaret,304,Female,1964
Brian,301,Male,1964
Lynette,300,Female,1964
Matthew,296,Male,1964
Patricia,292,Female,1964
Shane,290,Male,1964
Carolyn,280,Female,1964
Colin,281,Male,1964
Kathryn,277,Female,1964
Kenneth,255,Male,1964
Jacqueline,274,Female,1964
Bruce,251,Male,1964
Debra,267,Female,1964
Graham,247,Male,1964
Cheryl,264,Female,1964
Glen,242,Male,1964
Annette,263,Female,1964
Garry,236,Male,1964
Fiona,261,Female,1964
Warren,236,Male,1964
Amanda,257,Female,1964
Philip,234,Male,1964
Dianne,251,Female,1964
Bradley,233,Male,1964
Tracy,251,Female,1964
Jeffrey,225,Male,1964
Kerrie,235,Female,1964
Raymond,225,Male,1964
Kerry,228,Female,1964
Stuart,225,Male,1964
Diane,227,Female,1964
Alan,218,Male,1964
Judith,220,Female,1964
George,218,Male,1964
Kathleen,200,Female,1964
Grant,217,Male,1964
Debbie,193,Female,1964
Martin,205,Male,1964
Angela,191,Female,1964
Graeme,201,Male,1964
Narelle,185,Female,1964
Neil,199,Male,1964
Carol,177,Female,1964
Trevor,193,Male,1964
Melissa,176,Female,1964
Allan,189,Male,1964
Bronwyn,175,Female,1964
Barry,188,Male,1964
Janelle,174,Female,1964
Ronald,180,Male,1964
Ann,170,Female,1964
Joseph,173,Male,1964
Denise,164,Female,1964
Adam,164,Male,1964
Maree,164,Female,1964
Ross,160,Male,1964
Belinda,163,Female,1964
Dean,157,Male,1964
Michele,160,Female,1964
Patrick,157,Male,1964
Alison,148,Female,1964
Daniel,156,Male,1964
Leonie,145,Female,1964
Simon,150,Male,1964
Rhonda,137,Female,1964
Russell,146,Male,1964
Anna,131,Female,1964
Tony,138,Male,1964
Megan,125,Female,1964
Thomas,129,Male,1964
Gail,119,Female,1964
Malcolm,128,Male,1964
Sally,119,Female,1964
Darryl,126,Male,1964
Katherine,118,Female,1964
Donald,113,Male,1964
Barbara,114,Female,1964
Edward,110,Male,1964
Janet,112,Female,1964
Douglas,109,Male,1964
Tanya,111,Female,1964
Nicholas,104,Male,1964
Heather,110,Female,1964
Keith,102,Male,1964
Colleen,109,Female,1964
Terry,98,Male,1964
Frances,108,Female,1964
Leslie,96,Male,1964
Therese,108,Female,1964
Murray,96,Male,1964
Janine,106,Female,1964
Sean,96,Male,1964
Diana,103,Female,1964
Frank,90,Male,1964
Lynda,102,Female,1964
Adrian,87,Male,1964
Jo-anne,101,Female,1964
Dennis,80,Male,1964
Pamela,100,Female,1964
Gordon,80,Male,1964
Toni,100,Female,1964
Ricky,74,Male,1964
Roslyn,99,Female,1964
Danny,73,Male,1964
Katrina,98,Female,1964
Warwick,73,Male,1964
Ruth,98,Female,1964
Eric,72,Male,1964
Rosemary,96,Female,1964
Gavin,71,Male,1964
Caroline,95,Female,1964
Antonio,69,Male,1964
Paula,95,Female,1964
Roger,67,Male,1964
Pauline,93,Female,1964
Alexander,66,Male,1964
Tania,93,Female,1964
Charles,66,Male,1964
Vanessa,93,Female,1964
Bernard,65,Male,1964
Lynne,90,Female,1964
Jonathan,65,Male,1964
Lesley,88,Female,1964
Noel,65,Male,1964
Nicole,88,Female,1964
Todd,65,Male,1964
Natalie,85,Female,1964
Troy,64,Male,1964
Kelly,82,Female,1964
Dale,63,Male,1964
Melinda,81,Female,1964
Daryl,63,Male,1964
Lorraine,79,Female,1964
Stewart,63,Male,1964
Yvonne,79,Female,1964
Terrence,61,Male,1964
Cindy,77,Female,1964
Terence,60,Male,1964
Jenny,76,Female,1964
Giuseppe,59,Male,1964
Cathy,75,Female,1964
Jason,59,Male,1964
Penelope,75,Female,1964
David,2476,Male,1963
Karen,1064,Female,1963
Peter,1888,Male,1963
Susan,1032,Female,1963
Michael,1859,Male,1963
Jennifer,956,Female,1963
Mark,1808,Male,1963
Sharon,889,Female,1963
John,1483,Male,1963
Julie,740,Female,1963
Paul,1287,Male,1963
Donna,711,Female,1963
Stephen,1233,Male,1963
Leanne,706,Female,1963
Robert,1173,Male,1963
Catherine,653,Female,1963
Gregory,998,Male,1963
Michelle,641,Female,1963
Anthony,959,Male,1963
Deborah,623,Female,1963
Andrew,903,Male,1963
Joanne,599,Female,1963
Craig,806,Male,1963
Linda,581,Female,1963
Steven,685,Male,1963
Elizabeth,559,Female,1963
Christopher,627,Male,1963
Lisa,555,Female,1963
Brett,610,Male,1963
Kim,539,Female,1963
Wayne,607,Male,1963
Sandra,535,Female,1963
Glenn,591,Male,1963
Tracey,528,Female,1963
Ian,577,Male,1963
Christine,495,Female,1963
Richard,537,Male,1963
Robyn,445,Female,1963
Scott,503,Male,1963
Wendy,428,Female,1963
James,495,Male,1963
Maria,412,Female,1963
Geoffrey,430,Male,1963
Vicki,410,Female,1963
Brian,400,Male,1963
Helen,409,Female,1963
Gary,387,Male,1963
Margaret,376,Female,1963
Phillip,387,Male,1963
Anne,365,Female,1963
Rodney,382,Male,1963
Suzanne,352,Female,1963
William,360,Male,1963
Patricia,323,Female,1963
Kevin,350,Male,1963
Cheryl,319,Female,1963
Darren,347,Male,1963
Louise,318,Female,1963
Timothy,316,Male,1963
Kerry,307,Female,1963
Colin,295,Male,1963
Annette,304,Female,1963
Glen,293,Male,1963
Kathryn,298,Female,1963
Shane,287,Male,1963
Mary,295,Female,1963
Jeffrey,285,Male,1963
Debra,287,Female,1963
Philip,284,Male,1963
Lynette,280,Female,1963
Bruce,281,Male,1963
Jane,271,Female,1963
Warren,280,Male,1963
Fiona,267,Female,1963
Neil,276,Male,1963
Kathleen,265,Female,1963
Bradley,270,Male,1963
Tracy,259,Female,1963
Grant,269,Male,1963
Judith,258,Female,1963
Matthew,264,Male,1963
Debbie,253,Female,1963
Garry,252,Male,1963
Jacqueline,253,Female,1963
Kenneth,252,Male,1963
Carolyn,252,Female,1963
Alan,242,Male,1963
Amanda,230,Female,1963
Raymond,235,Male,1963
Diane,230,Female,1963
Stuart,230,Male,1963
Kerrie,218,Female,1963
Graham,226,Male,1963
Dianne,209,Female,1963
